Branch ID,Name,Section ID,System ID,From,To,True Area (Ft2),Length (Ft),PCI,Sample Number,Distress Description,Quantity,Quantity Units,Severity
ECAMBRIDGE,E CAMBRIDGE DR,1437,v466,CAMBRIDGE DR & PENN CT,CAMBRIDGE DR & PARK RIDGE RD,21809.0,838.8256774,56,1757,WEATHERING,1200.0,SqFt,L
ECAMBRIDGE,E CAMBRIDGE DR,1437,v466,CAMBRIDGE DR & PENN CT,CAMBRIDGE DR & PARK RIDGE RD,21809.0,838.8256774,56,1757,LONGITUDINAL/TRANSVERSE CRACKING,110.0,Ft,L
ECAMBRIDGE,E CAMBRIDGE DR,1437,v466,CAMBRIDGE DR & PENN CT,CAMBRIDGE DR & PARK RIDGE RD,21809.0,838.8256774,56,1757,ALLIGATOR CRACKING,150.0,SqFt,M
ECAMBRIDGE,E CAMBRIDGE DR,1437,v466,CAMBRIDGE DR & PENN CT,CAMBRIDGE DR & PARK RIDGE RD,21809.0,838.8256774,56,1758,WEATHERING,2548.0,SqFt,M
ECAMBRIDGE,E CAMBRIDGE DR,1437,v466,CAMBRIDGE DR & PENN CT,CAMBRIDGE DR & PARK RIDGE RD,21809.0,838.8256774,56,1758,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
ECAMBRIDGE,E CAMBRIDGE DR,1509,v465,CAMBRIDGE DR & SHEFFIELD DR,CAMBRIDGE DR & PENN CT,8892.0,342.0112569,44,1838,ALLIGATOR CRACKING,125.0,SqFt,H
ECAMBRIDGE,E CAMBRIDGE DR,1509,v465,CAMBRIDGE DR & SHEFFIELD DR,CAMBRIDGE DR & PENN CT,8892.0,342.0112569,44,1838,LONGITUDINAL/TRANSVERSE CRACKING,125.0,Ft,L
ECAMBRIDGE,E CAMBRIDGE DR,1509,v465,CAMBRIDGE DR & SHEFFIELD DR,CAMBRIDGE DR & PENN CT,8892.0,342.0112569,44,1838,WEATHERING,2548.0,SqFt,M
ECAMBYCT,E CAMBY CT,207,s408,CAMBY CT DEAD END,ABBY LN & CAMBY CT & CAMBY LN,2173.0,98.75660659,38,247,WEATHERING,2156.0,SqFt,H
ECAMBYCT,E CAMBY CT,207,s408,CAMBY CT DEAD END,ABBY LN & CAMBY CT & CAMBY LN,2173.0,98.75660659,38,247,ALLIGATOR CRACKING,80.0,SqFt,H
ECAMBYCT,E CAMBY CT,207,s408,CAMBY CT DEAD END,ABBY LN & CAMBY CT & CAMBY LN,2173.0,98.75660659,38,247,LONGITUDINAL/TRANSVERSE CRACKING,50.0,Ft,L
ECAMBYLN,E CAMBY LN,206,s409,ABBY LN & CAMBY CT & CAMBY LN,CAMBY LN DEAD END,9843.0,351.5260143,33,246,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
ECAMBYLN,E CAMBY LN,206,s409,ABBY LN & CAMBY CT & CAMBY LN,CAMBY LN DEAD END,9843.0,351.5260143,33,246,ALLIGATOR CRACKING,125.0,SqFt,L
ECAMBYLN,E CAMBY LN,206,s409,ABBY LN & CAMBY CT & CAMBY LN,CAMBY LN DEAD END,9843.0,351.5260143,33,246,WEATHERING,2548.0,SqFt,M
ECAMBYLN,E CAMBY LN,206,s409,ABBY LN & CAMBY CT & CAMBY LN,CAMBY LN DEAD END,9843.0,351.5260143,33,246,ALLIGATOR CRACKING,250.0,SqFt,H
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1400,EDGE CRACKING,90.0,Ft,L
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1400,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1400,ALLIGATOR CRACKING,50.0,SqFt,H
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1400,WEATHERING,1960.0,SqFt,M
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1401,LONGITUDINAL/TRANSVERSE CRACKING,100.0,Ft,L
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1401,WEATHERING,1960.0,SqFt,M
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1401,EDGE CRACKING,90.0,Ft,L
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1401,ALLIGATOR CRACKING,50.0,SqFt,H
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1402,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1402,WEATHERING,2548.0,SqFt,M
ECAMERONAV,E CAMERON AVE,1112,u448,CAMERON AVE & MEADOWBROOK DR,CAMERON AVE & CHRISTOPHER DR,24398.0,1060.770924,52,1402,ALLIGATOR CRACKING,200.0,SqFt,M
ECAMERONAV,E CAMERON AVE,1113,v445,CAMERON AVE & CHRISTOPHER DR,CAMERON AVE DEAD END,4341.0,155.0393833,27,1403,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
ECAMERONAV,E CAMERON AVE,1113,v445,CAMERON AVE & CHRISTOPHER DR,CAMERON AVE DEAD END,4341.0,155.0393833,27,1403,ALLIGATOR CRACKING,450.0,SqFt,H
ECAMERONAV,E CAMERON AVE,1113,v445,CAMERON AVE & CHRISTOPHER DR,CAMERON AVE DEAD END,4341.0,155.0393833,27,1403,WEATHERING,2548.0,SqFt,M
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3303,WEATHERING,2548.0,SqFt,M
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3303,ALLIGATOR CRACKING,35.0,SqFt,H
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3303,LONGITUDINAL/TRANSVERSE CRACKING,120.0,Ft,L
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3304,ALLIGATOR CRACKING,100.0,SqFt,L
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3304,WEATHERING,2548.0,SqFt,M
ECANADADR,E CANADA DR,2666,rcl543,CANADA DR & SARE RD,CANADA DR & CLAYBRIDGE DR,17943.0,640.8364688,60,3304,BLOCK CRACKING,2448.0,SqFt,L
ECANADADR,E CANADA DR,2667,rcl909,CANADA DR & GOLDIN DR,CANADA DR & CLAYBRIDGE DR,9944.0,355.1253026,92,3305,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
ECANADADR,E CANADA DR,2667,rcl909,CANADA DR & GOLDIN DR,CANADA DR & CLAYBRIDGE DR,9944.0,355.1253026,92,3305,WEATHERING,2548.0,SqFt,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3307,WEATHERING,2548.0,SqFt,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3307,ALLIGATOR CRACKING,10.0,SqFt,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3308,WEATHERING,2548.0,SqFt,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3308,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3309,WEATHERING,2548.0,SqFt,L
ECANADADR,E CANADA DR,2669,rcl541,CANADA DR & THE STANDS DR,CANADA DR & GOLDIN DR,21913.0,782.5981927,92,3309,ALLIGATOR CRACKING,10.0,SqFt,L
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,312,LONGITUDINAL/TRANSVERSE CRACKING,40.0,Ft,M
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,312,WEATHERING,2548.0,SqFt,M
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,312,ALLIGATOR CRACKING,200.0,SqFt,L
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,312,LONGITUDINAL/TRANSVERSE CRACKING,85.0,Ft,L
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,312,ALLIGATOR CRACKING,400.0,SqFt,M
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,313,WEATHERING,2548.0,SqFt,M
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,313,ALLIGATOR CRACKING,150.0,SqFt,M
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,313,ALLIGATOR CRACKING,200.0,SqFt,L
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,313,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
ECARADONHL,E CARADON HL,251,s4032,CARADON HL DEAD END,CARADON HL & WEXLEY RD,13177.0,506.8073901,38,313,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,M
ECARAYCT,E CARAY CT,2671,rcl924,CARAY CT & CLAYBRIDGE DR,CARAY CT DEAD END,4779.0,183.8066584,41,3311,WEATHERING,2548.0,SqFt,M
ECARAYCT,E CARAY CT,2671,rcl924,CARAY CT & CLAYBRIDGE DR,CARAY CT DEAD END,4779.0,183.8066584,41,3311,LONGITUDINAL/TRANSVERSE CRACKING,120.0,Ft,L
ECARAYCT,E CARAY CT,2671,rcl924,CARAY CT & CLAYBRIDGE DR,CARAY CT DEAD END,4779.0,183.8066584,41,3311,ALLIGATOR CRACKING,150.0,SqFt,H
ECARDIGANC,E CARDIGAN CT,852,v4424,CARDIGAN CT DEAD END,CARDIGAN CT & GRAYWELL DR,4459.0,159.2647427,19,1045,ALLIGATOR CRACKING,850.0,SqFt,H
ECARDIGANC,E CARDIGAN CT,852,v4424,CARDIGAN CT DEAD END,CARDIGAN CT & GRAYWELL DR,4459.0,159.2647427,19,1045,WEATHERING,2548.0,SqFt,M
ECARDIGANC,E CARDIGAN CT,852,v4424,CARDIGAN CT DEAD END,CARDIGAN CT & GRAYWELL DR,4459.0,159.2647427,19,1045,BLOCK CRACKING,1050.0,SqFt,L
ECARRINGTO,E CARRINGTON CT,671,v432,CARRINGTON CT & CRICKET KNL,CARRINGTON CT DEAD END,10414.0,400.555827,42,826,ALLIGATOR CRACKING,560.0,SqFt,M
ECARRINGTO,E CARRINGTON CT,671,v432,CARRINGTON CT & CRICKET KNL,CARRINGTON CT DEAD END,10414.0,400.555827,42,826,WEATHERING,2548.0,SqFt,L
ECEDARWOOD,E CEDARWOOD DR,2211,rcl145,ASHWOOD LN & CEDARWOOD DR & THE STANDS DR,CEDARWOOD CT & CEDARWOOD DR,17874.0,638.3655941,90,2762,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
ECEDARWOOD,E CEDARWOOD DR,2211,rcl145,ASHWOOD LN & CEDARWOOD DR & THE STANDS DR,CEDARWOOD CT & CEDARWOOD DR,17874.0,638.3655941,90,2762,WEATHERING,2548.0,SqFt,L
ECEDARWOOD,E CEDARWOOD DR,2211,rcl145,ASHWOOD LN & CEDARWOOD DR & THE STANDS DR,CEDARWOOD CT & CEDARWOOD DR,17874.0,638.3655941,90,2763,WEATHERING,2548.0,SqFt,L
ECEDARWOOD,E CEDARWOOD DR,2211,rcl145,ASHWOOD LN & CEDARWOOD DR & THE STANDS DR,CEDARWOOD CT & CEDARWOOD DR,17874.0,638.3655941,90,2763,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
ECEDARWOOD,E CEDARWOOD CT,2212,rcl147,CEDARWOOD CT DEAD END,CEDARWOOD CT & CEDARWOOD DR,8553.0,305.4548437,30,2764,WEATHERING,2548.0,SqFt,M
ECEDARWOOD,E CEDARWOOD CT,2212,rcl147,CEDARWOOD CT DEAD END,CEDARWOOD CT & CEDARWOOD DR,8553.0,305.4548437,30,2764,LONGITUDINAL/TRANSVERSE CRACKING,50.0,Ft,L
ECEDARWOOD,E CEDARWOOD CT,2212,rcl147,CEDARWOOD CT DEAD END,CEDARWOOD CT & CEDARWOOD DR,8553.0,305.4548437,30,2764,ALLIGATOR CRACKING,350.0,SqFt,H
ECEDARWOOD,E CEDARWOOD DR,2674,rcl146,CEDARWOOD CT & CEDARWOOD DR,CEDARWOOD CIR & CEDARWOOD DR,9067.0,323.8196125,90,3314,WEATHERING,2548.0,SqFt,L
ECEDARWOOD,E CEDARWOOD DR,2674,rcl146,CEDARWOOD CT & CEDARWOOD DR,CEDARWOOD CIR & CEDARWOOD DR,9067.0,323.8196125,90,3314,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
ECEDARWOOD,E CEDARWOOD CIR,2676,rcl155,CEDARWOOD CIR & CEDARWOOD DR,CEDARWOOD CIR & CLAYBRIDGE DR,8143.0,290.819655,24,3319,PATCH/UTILITY CUT,50.0,SqFt,L
ECEDARWOOD,E CEDARWOOD CIR,2676,rcl155,CEDARWOOD CIR & CEDARWOOD DR,CEDARWOOD CIR & CLAYBRIDGE DR,8143.0,290.819655,24,3319,BLOCK CRACKING,800.0,SqFt,L
ECEDARWOOD,E CEDARWOOD CIR,2676,rcl155,CEDARWOOD CIR & CEDARWOOD DR,CEDARWOOD CIR & CLAYBRIDGE DR,8143.0,290.819655,24,3319,WEATHERING,2498.0,SqFt,M
ECEDARWOOD,E CEDARWOOD CIR,2676,rcl155,CEDARWOOD CIR & CEDARWOOD DR,CEDARWOOD CIR & CLAYBRIDGE DR,8143.0,290.819655,24,3319,ALLIGATOR CRACKING,1000.0,SqFt,M
ECEDARWOOD,E CEDARWOOD CIR,2676,rcl155,CEDARWOOD CIR & CEDARWOOD DR,CEDARWOOD CIR & CLAYBRIDGE DR,8143.0,290.819655,24,3319,ALLIGATOR CRACKING,50.0,SqFt,H
ECEDARWOOD,E CEDARWOOD CIR,2678,rcl143,CEDARWOOD CIR & THE STANDS DR,CEDARWOOD CIR & CEDARWOOD DR,11503.0,383.4386765,34,3321,BLOCK CRACKING,2000.0,SqFt,L
ECEDARWOOD,E CEDARWOOD CIR,2678,rcl143,CEDARWOOD CIR & THE STANDS DR,CEDARWOOD CIR & CEDARWOOD DR,11503.0,383.4386765,34,3321,WEATHERING,2548.0,SqFt,M
ECEDARWOOD,E CEDARWOOD CIR,2678,rcl143,CEDARWOOD CIR & THE STANDS DR,CEDARWOOD CIR & CEDARWOOD DR,11503.0,383.4386765,34,3321,ALLIGATOR CRACKING,150.0,SqFt,H
ECEDARWOOD,E CEDARWOOD CIR,2678,rcl143,CEDARWOOD CIR & THE STANDS DR,CEDARWOOD CIR & CEDARWOOD DR,11503.0,383.4386765,34,3321,ALLIGATOR CRACKING,100.0,SqFt,L
ECHADWICKC,E CHADWICK CT,864,v4423,CHADWICK CT & GRAYWELL DR,CHADWICK CT DEAD END,3861.0,148.5102549,78,1058,WEATHERING,2548.0,SqFt,M
ECHADWICKC,E CHADWICK CT,864,v4423,CHADWICK CT & GRAYWELL DR,CHADWICK CT DEAD END,3861.0,148.5102549,78,1058,LONGITUDINAL/TRANSVERSE CRACKING,75.0,Ft,L
ECHADWICKC,E CHADWICK CT,864,v4423,CHADWICK CT & GRAYWELL DR,CHADWICK CT DEAD END,3861.0,148.5102549,78,1058,LONGITUDINAL/TRANSVERSE CRACKING,50.0,Ft,M
ECHARLESCT,E CHARLES CT,446,u4121,CHARLES CT & DIANA CT,CHARLES CT DEAD END,3454.0,156.9798022,47,551,ALLIGATOR CRACKING,30.0,SqFt,H
ECHARLESCT,E CHARLES CT,446,u4121,CHARLES CT & DIANA CT,CHARLES CT DEAD END,3454.0,156.9798022,47,551,WEATHERING,2156.0,SqFt,H
ECHARLESCT,E CHARLES CT,446,u4121,CHARLES CT & DIANA CT,CHARLES CT DEAD END,3454.0,156.9798022,47,551,LONGITUDINAL/TRANSVERSE CRACKING,40.0,Ft,L
ECHAUDIONC,E CHAUDION CT,546,u425,CHAUDION CT & OLCOTT BLVD,CHAUDION CT DEAD END,5049.0,252.4252128,52,673,PATCH/UTILITY CUT,20.0,SqFt,L
ECHAUDIONC,E CHAUDION CT,546,u425,CHAUDION CT & OLCOTT BLVD,CHAUDION CT DEAD END,5049.0,252.4252128,52,673,WEATHERING,1940.0,SqFt,M
ECHAUDIONC,E CHAUDION CT,546,u425,CHAUDION CT & OLCOTT BLVD,CHAUDION CT DEAD END,5049.0,252.4252128,52,673,ALLIGATOR CRACKING,60.0,SqFt,M
ECHAUDIONC,E CHAUDION CT,546,u425,CHAUDION CT & OLCOTT BLVD,CHAUDION CT DEAD END,5049.0,252.4252128,52,673,ALLIGATOR CRACKING,70.0,SqFt,L
ECHAUDIONC,E CHAUDION CT,546,u425,CHAUDION CT & OLCOTT BLVD,CHAUDION CT DEAD END,5049.0,252.4252128,52,673,LONGITUDINAL/TRANSVERSE CRACKING,40.0,Ft,M
ECHESTNUTC,E CHESTNUT CT,569,r4233,CHESTNUT CT & HIGHLAND AVE,CHESTNUT CT DEAD END,3901.0,150.0365592,48,701,WEATHERING,2448.0,SqFt,M
ECHESTNUTC,E CHESTNUT CT,569,r4233,CHESTNUT CT & HIGHLAND AVE,CHESTNUT CT DEAD END,3901.0,150.0365592,48,701,WEATHERING,100.0,SqFt,H
ECHESTNUTC,E CHESTNUT CT,569,r4233,CHESTNUT CT & HIGHLAND AVE,CHESTNUT CT DEAD END,3901.0,150.0365592,48,701,ALLIGATOR CRACKING,75.0,SqFt,L
ECHESTNUTC,E CHESTNUT CT,569,r4233,CHESTNUT CT & HIGHLAND AVE,CHESTNUT CT DEAD END,3901.0,150.0365592,48,701,ALLIGATOR CRACKING,200.0,SqFt,M
ECHESTNUTC,E CHESTNUT CT,569,r4233,CHESTNUT CT & HIGHLAND AVE,CHESTNUT CT DEAD END,3901.0,150.0365592,48,701,LONGITUDINAL/TRANSVERSE CRACKING,90.0,Ft,L
ECHEYANNEL,E CHEYANNE LN,2902,rcl1144,CHEYANNE LN & STRATFORD DR,CHEYANNE LN DEAD END,5107.0,243.2089765,83,3629,WEATHERING,2058.0,SqFt,M
ECHEYANNEL,E CHEYANNE LN,2902,rcl1144,CHEYANNE LN & STRATFORD DR,CHEYANNE LN DEAD END,5107.0,243.2089765,83,3629,LONGITUDINAL/TRANSVERSE CRACKING,80.0,Ft,L
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3630,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3630,WEATHERING,1960.0,SqFt,M
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3630,RUTTING,98.0,SqFt,L
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3630,ALLIGATOR CRACKING,30.0,SqFt,L
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3630,ALLIGATOR CRACKING,60.0,SqFt,M
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3631,WEATHERING,1960.0,SqFt,M
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3631,RUTTING,98.0,SqFt,L
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3631,ALLIGATOR CRACKING,70.0,SqFt,M
ECHEYANNEL,E CHEYANNE LN,2903,rcl1145,CHEYANNE LN DEAD END,CHEYANNE LN & STRATFORD DR,10635.0,531.7617208,51,3631,ALLIGATOR CRACKING,40.0,SqFt,L
ECHRISLN,E CHRIS LN,2297,rcl381,CHRIS LN DEAD END,CHRIS LN & EMERY CT,8044.0,335.1544738,14,2854,LONGITUDINAL/TRANSVERSE CRACKING,100.0,Ft,M
ECHRISLN,E CHRIS LN,2297,rcl381,CHRIS LN DEAD END,CHRIS LN & EMERY CT,8044.0,335.1544738,14,2854,ALLIGATOR CRACKING,1200.0,SqFt,H
ECHRISLN,E CHRIS LN,2297,rcl381,CHRIS LN DEAD END,CHRIS LN & EMERY CT,8044.0,335.1544738,14,2854,WEATHERING,2352.0,SqFt,M
ECHRISLN,E CHRIS LN,2516,rcl382,CHRIS LN & EMERY CT,AZALEA LN & CHRIS LN,6064.0,252.6667152,24,3115,WEATHERING,2352.0,SqFt,H
ECHRISLN,E CHRIS LN,2516,rcl382,CHRIS LN & EMERY CT,AZALEA LN & CHRIS LN,6064.0,252.6667152,24,3115,LONGITUDINAL/TRANSVERSE CRACKING,100.0,Ft,M
ECHRISLN,E CHRIS LN,2516,rcl382,CHRIS LN & EMERY CT,AZALEA LN & CHRIS LN,6064.0,252.6667152,24,3115,ALLIGATOR CRACKING,350.0,SqFt,H
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,WEATHERING,2523.0,SqFt,L
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,LONGITUDINAL/TRANSVERSE CRACKING,60.0,Ft,L
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,ALLIGATOR CRACKING,150.0,SqFt,M
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,RAVELING,25.0,SqFt,H
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,EDGE CRACKING,50.0,Ft,H
ECIRCLEDR,E CIRCLE DR,726,s437,CIRCLE DR & SOUTHDOWNS DR,CIRCLE DR & RUBY LN,9665.0,371.7132625,30,894,ALLIGATOR CRACKING,75.0,SqFt,H
ECIRCLEDR,E CIRCLE DR,755,s438,CIRCLE DR & EASTSIDE DR,CIRCLE DR & SOUTHDOWNS DR,3220.0,123.8338581,67,931,LONGITUDINAL/TRANSVERSE CRACKING,70.0,Ft,M
ECIRCLEDR,E CIRCLE DR,755,s438,CIRCLE DR & EASTSIDE DR,CIRCLE DR & SOUTHDOWNS DR,3220.0,123.8338581,67,931,ALLIGATOR CRACKING,140.0,SqFt,L
ECIRCLEDR,E CIRCLE DR,755,s438,CIRCLE DR & EASTSIDE DR,CIRCLE DR & SOUTHDOWNS DR,3220.0,123.8338581,67,931,WEATHERING,2548.0,SqFt,L
ECIRCLEDR,E CIRCLE DR,792,s439,SOUTHDOWNS DR & CIRCLE DR,CIRCLE DR & EASTSIDE DR,4190.0,161.1576946,64,969,ALLIGATOR CRACKING,30.0,SqFt,M
ECIRCLEDR,E CIRCLE DR,792,s439,SOUTHDOWNS DR & CIRCLE DR,CIRCLE DR & EASTSIDE DR,4190.0,161.1576946,64,969,ALLIGATOR CRACKING,60.0,SqFt,L
ECIRCLEDR,E CIRCLE DR,792,s439,SOUTHDOWNS DR & CIRCLE DR,CIRCLE DR & EASTSIDE DR,4190.0,161.1576946,64,969,WEATHERING,2548.0,SqFt,L
ECIRCLEDR,E CIRCLE DR,792,s439,SOUTHDOWNS DR & CIRCLE DR,CIRCLE DR & EASTSIDE DR,4190.0,161.1576946,64,969,EDGE CRACKING,50.0,Ft,M
ECIRCLEDR,E CIRCLE DR,792,s439,SOUTHDOWNS DR & CIRCLE DR,CIRCLE DR & EASTSIDE DR,4190.0,161.1576946,64,969,LONGITUDINAL/TRANSVERSE CRACKING,55.0,Ft,L
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,152,BLOCK CRACKING,600.0,SqFt,L
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,152,ALLIGATOR CRACKING,75.0,SqFt,H
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,152,ALLIGATOR CRACKING,125.0,SqFt,L
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,152,WEATHERING,2548.0,SqFt,M
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,153,BLOCK CRACKING,725.0,SqFt,M
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,153,BLOCK CRACKING,725.0,SqFt,L
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,153,ALLIGATOR CRACKING,450.0,SqFt,M
ECLAIRMONT,E CLAIRMONT PL,117,s392,ALLENDALE DR & CLAIRMONT PL,CLAIRMONT PL DEAD END,20896.0,746.2782802,40,153,WEATHERING,2548.0,SqFt,M
